Name,Description,final_model_importance,mean_outer_fold_importance,outer_folds_used
ENSG00000233836.7,RP11-255H23.2,0.0,0.0,0
ENSG00000196172.9,ZNF681,0.0,0.0,0
ENSG00000197372.9,ZNF675,0.0,0.0,0
ENSG00000268992.1,CDC42EP3P1,0.0,0.0,0
ENSG00000167232.13,ZNF91,0.0,0.0,0
ENSG00000284428.1,RP11-15H20.6,0.0,0.0,0
ENSG00000196081.9,ZNF724,0.0,0.0,0
ENSG00000183850.13,ZNF730,0.0,0.0,0
ENSG00000269067.1,ZNF728,0.0,0.0,0
ENSG00000196109.6,ZNF676,0.0,0.0,0
ENSG00000197134.11,ZNF257,0.0,0.0,0
ENSG00000160321.14,ZNF208,0.0,0.0,0
ENSG00000198521.11,ZNF43,0.0,0.0,0
ENSG00000269845.1,RP11-420K14.6,0.0,0.0,0
ENSG00000197020.10,ZNF100,0.0,0.0,0
ENSG00000197124.11,ZNF682,0.0,0.0,0
ENSG00000256771.3,ZNF253,0.0,0.0,0
ENSG00000105656.12,ELL,0.0,0.0,0
ENSG00000005007.12,UPF1,0.0,0.0,0
ENSG00000181035.13,SLC25A42,0.0,0.0,0
ENSG00000105676.13,ARMC6,0.0,0.0,0
ENSG00000064607.16,SUGP2,0.0,0.0,0
ENSG00000051128.18,HOMER3,0.0,0.0,0
ENSG00000105671.11,DDX49,0.0,0.0,0
ENSG00000105669.13,COPE,0.0,0.0,0
ENSG00000130283.8,GDF1,0.0,0.0,0
ENSG00000105664.10,COMP,0.0,0.0,0
ENSG00000081665.13,ZNF506,0.0,0.0,0
ENSG00000105662.15,CRTC1,0.0,0.0,0
ENSG00000105696.8,TMEM59L,0.0,0.0,0
ENSG00000006015.17,C19orf60,0.0,0.0,0
ENSG00000006016.10,CRLF1,0.0,0.0,0
ENSG00000221983.7,UBA52,0.0,0.0,0
ENSG00000268983.1,AC005253.4,0.0,0.0,0
ENSG00000105700.10,KXD1,0.0,0.0,0
ENSG00000064545.14,TMEM161A,0.0,0.0,0
ENSG00000213999.15,MEF2B,0.0,0.0,0
ENSG00000254901.7,BORCS8,0.0,0.0,0
ENSG00000064490.13,RFXANK,0.0,0.0,0
ENSG00000105708.8,ZNF14,0.0,0.0,0
ENSG00000181896.11,ZNF101,0.0,0.0,0
ENSG00000105726.16,ATP13A1,0.0,0.0,0
ENSG00000089639.10,GMIP,0.0,0.0,0
ENSG00000064547.13,LPAR2,0.0,0.0,0
ENSG00000267178.3,PHF5CP,0.0,0.0,0
ENSG00000105717.13,PBX4,0.0,0.0,0
ENSG00000160161.9,CILP2,0.0,0.0,0
ENSG00000250067.11,YJEFN3,0.0,0.0,0
ENSG00000186010.18,NDUFA13,0.0,0.0,0
ENSG00000207821.1,MIR640,0.0,0.0,0
ENSG00000167491.17,GATAD2A,0.0,0.0,0
ENSG00000129933.20,MAU2,0.0,0.0,0
ENSG00000105705.15,SUGP1,0.0,0.0,0
ENSG00000184162.14,NR2C2AP,0.0,0.0,0
ENSG00000213967.10,ZNF726,0.0,9.2396236e-05,1
ENSG00000269289.5,CTB-92J24.3,0.0,0.0,0
ENSG00000213096.10,ZNF254,0.0,0.0,0
ENSG00000153902.13,LGI4,0.0,0.0,0
ENSG00000012124.16,CD22,0.0,0.0,0
ENSG00000105695.14,MAG,0.0,0.0,0
ENSG00000105697.7,HAMP,0.0,0.0,0
ENSG00000105698.15,USF2,0.0,0.0,0
ENSG00000105699.16,LSR,0.0,0.0,0
ENSG00000089327.14,FXYD5,0.0,0.0,0
ENSG00000266964.5,FXYD1,0.0,0.0,0
ENSG00000089356.18,FXYD3,0.0,0.0,0
ENSG00000268442.1,CTD-2027I19.2,0.0,0.0,0
ENSG00000227392.1,HPN-AS1,0.0,0.0002485124,2
ENSG00000105707.13,HPN,0.0,0.0,0
ENSG00000105711.11,SCN1B,0.0,0.0,0
ENSG00000089351.14,GRAMD1A,0.0,0.0,0
ENSG00000180884.9,ZNF792,0.0,0.0,0
ENSG00000168661.14,ZNF30,0.0,0.0,0
ENSG00000197841.14,ZNF181,0.0,0.0,0
ENSG00000188508.10,KRTDAP,0.0,0.0,0
ENSG00000161249.20,DMKN,0.0,0.0,0
ENSG00000189001.10,SBSN,0.0,0.0,0
ENSG00000105679.8,GAPDHS,0.0,0.0,0
ENSG00000167595.14,PROSER3,0.0,0.0,0
ENSG00000004776.12,HSPB6,0.0,0.0,0
ENSG00000267328.1,AC002398.12,0.0,0.0,0
ENSG00000267439.1,AC002398.11,0.0,0.0,0
ENSG00000205155.7,PSENEN,0.0,0.0,0
ENSG00000126246.9,IGFLR1,0.0,0.0,0
ENSG00000272333.5,KMT2B,0.0,0.0,0
ENSG00000011590.13,ZBTB32,0.0,0.0,0
ENSG00000126267.8,COX6B1,0.0,0.0,0
ENSG00000126254.11,RBM42,0.0,0.0,0
ENSG00000249115.8,HAUS5,0.0,0.0,0
ENSG00000283907.1,LLNLF-96A1.1,0.0,0.0,0
ENSG00000105675.8,ATP4A,0.0,0.0,0
ENSG00000105677.11,TMEM147,0.0,0.0,0
ENSG00000236144.6,TMEM147-AS1,0.0,0.0,0
ENSG00000089335.20,ZNF302,0.0,0.0,0
ENSG00000142279.12,WTIP,0.0,0.0,0
ENSG00000126261.12,UBA2,0.0,0.0,0
ENSG00000173809.17,TDRD12,0.0,0.0,0
ENSG00000201388.1,SNORA68,0.0,0.0,0
ENSG00000105186.15,ANKRD27,0.0,0.0,0
ENSG00000105185.11,PDCD5,0.0,0.0,0
ENSG00000178904.18,DPY19L3,0.0,0.0,0
ENSG00000168813.16,ZNF507,0.0,0.0,0
ENSG00000121297.6,TSHZ3,0.0,0.0,0
ENSG00000266910.1,CTC-448F2.6,0.0,0.0,0
ENSG00000267692.1,TAF9P3,0.0,0.0,0
ENSG00000242100.2,RPL9P32,0.0,0.0,0
ENSG00000105176.17,URI1,0.0,0.0,0
ENSG00000105173.13,CCNE1,0.0,0.0,0
ENSG00000131943.17,C19orf12,0.0,0.0,0
ENSG00000166289.5,PLEKHF1,0.0,0.0,0
ENSG00000105171.9,POP4,0.0,0.0,0
ENSG00000169021.5,UQCRFS1,0.0,0.0,0
ENSG00000213965.3,NUDT19,0.0,0.0,0
ENSG00000021488.12,SLC7A9,0.0,0.0,0
ENSG00000126249.7,PDCD2L,0.0,0.0,0
ENSG00000121289.17,CEP89,0.0,0.0,0
ENSG00000105220.14,GPI,0.0,0.00042903362,1
ENSG00000257074.3,RPL29P33,0.0,0.0,0
ENSG00000166398.12,KIAA0355,0.0,0.0,0
ENSG00000257103.8,LSM14A,0.0,0.0,0
ENSG00000153885.14,KCTD15,0.0,0.0,0
ENSG00000124299.13,PEPD,0.0,0.0,0
ENSG00000153879.8,CEBPG,0.0,0.0,0
ENSG00000267727.1,CTD-2540B15.7,0.0,0.0,0
ENSG00000245848.2,CEBPA,0.0,0.0,0
ENSG00000273420.1,CTD-2540B15.13,0.0,0.0,0
ENSG00000130881.13,LRP3,0.0,0.0,0
ENSG00000166359.10,WDR88,0.0,0.0,0
ENSG00000076650.6,GPATCH1,0.0,0.0,0
ENSG00000131941.7,RHPN2,0.0,0.0,0
ENSG00000131944.9,FAAP24,0.0,0.0,0
ENSG00000105701.15,FKBP8,0.0,0.0,0
ENSG00000105655.18,ISYNA1,0.0,0.00010185836,1
ENSG00000104774.12,MAN2B1,0.0,0.0,0
ENSG00000105011.8,ASF1B,0.0,0.0,0
ENSG00000132002.7,DNAJB1,0.0,0.0,0
ENSG00000224543.4,SNRPGP15,0.0,0.0,0
ENSG00000123159.15,GIPC1,0.0,0.0,0
ENSG00000123136.14,DDX39A,0.0,0.0,0
ENSG00000267379.1,CTC-548K16.5,0.0,0.0,0
ENSG00000123146.19,ADGRE5,0.0,0.0,0
ENSG00000072071.16,ADGRL1,0.0,0.0,0
ENSG00000072062.13,PRKACA,0.0,0.0,0
ENSG00000132016.11,C19orf57,0.0,0.0,0
ENSG00000141858.11,SAMD1,0.0,0.0005054404,1
ENSG00000141854.9,MISP3,0.0,0.0,0
ENSG00000187867.8,PALM3,0.0,0.0,0
ENSG00000104998.3,IL27RA,0.0,0.0,0
ENSG00000132005.8,RFX1,0.0,0.0,0
ENSG00000132017.10,DCAF15,0.0,0.0,0
ENSG00000132000.11,PODNL1,0.0,0.0,0
ENSG00000099797.13,TECR,0.0,0.0,0
ENSG00000099795.6,NDUFB7,0.0,0.0,0
ENSG00000187912.11,CLEC17A,0.0,0.0,0
ENSG00000131355.14,ADGRE3,0.0,0.0,0
ENSG00000105122.12,RASAL3,0.0,0.0,0
ENSG00000011451.17,WIZ,0.0,0.0,0
ENSG00000279716.1,AC006128.2,0.0,0.0,0
ENSG00000011243.17,AKAP8L,0.0,0.00013136922,1
ENSG00000105127.8,AKAP8,0.0,0.000924132,2
ENSG00000141867.17,BRD4,0.0,0.0,0
ENSG00000105131.7,EPHX3,0.0,0.00091098604,2
ENSG00000074181.8,NOTCH3,0.0,0.0,0
ENSG00000105135.15,ILVBL,0.0,0.0,0
ENSG00000105137.12,SYDE1,0.0,0.00094578584,1
ENSG00000105141.5,CASP14,0.0,0.00049453473,1
ENSG00000256210.3,AC005255.3,0.0,0.0,0
ENSG00000127507.17,ADGRE2,0.0,0.0,0
ENSG00000160961.11,ZNF333,0.0,0.0,0
ENSG00000269378.1,ITGB1P1,0.0,0.0,0
ENSG00000132024.17,CC2D1A,0.0,0.0,0
ENSG00000132003.9,ZSWIM4,0.0,0.0,0
ENSG00000130511.15,SSBP4,0.0,0.0,0
ENSG00000123144.10,C19orf43,0.0,0.0,0
ENSG00000105613.9,MAST1,0.0,0.0,0
ENSG00000104889.5,RNASEH2A,0.0,0.0,0
ENSG00000267062.1,CTD-2659N19.10,0.0,0.0,0
ENSG00000167815.11,PRDX2,0.0,0.0,0
ENSG00000171223.5,JUNB,0.0,0.0,0
ENSG00000095066.11,HOOK2,0.0,0.0,0
ENSG00000198356.11,ASNA1,0.0,0.0,0
ENSG00000209702.1,SNORD41,0.0,6.5573506e-05,1
ENSG00000104979.8,C19orf53,0.0,0.0,0
ENSG00000105576.15,TNPO2,0.0,0.0,0
ENSG00000267791.1,CTD-2659N19.2,0.0,0.0,0
ENSG00000132004.12,FBXW9,0.0,0.0,0
ENSG00000283980.1,CTD-2659N19.11,0.0,0.0,0
ENSG00000095059.15,DHPS,0.0,0.0,0
ENSG00000105583.9,WDR83OS,0.0,0.0,0
ENSG00000123154.11,WDR83,0.0,0.0,0
ENSG00000267735.1,CTD-2265O21.7,0.0,0.0,0
ENSG00000105607.12,GCDH,0.0,0.0,0
ENSG00000240616.1,RPS6P25,0.0,0.0,0
ENSG00000161860.7,SYCE2,0.0,0.0,0
ENSG00000267633.1,CTB-5E10.3,0.0,0.0,0
ENSG00000037757.13,MRI1,0.0,0.0,0
ENSG00000104957.13,CCDC130,0.0,0.0,0
ENSG00000141837.19,CACNA1A,0.0,0.0,0
ENSG00000213253.5,RPL12P42,0.0,0.0,0
ENSG00000267598.1,CTC-250I14.6,0.0,0.0,0
ENSG00000160888.6,IER2,0.0,0.0,0
ENSG00000160877.5,NACC1,0.0,0.0,0
ENSG00000104907.12,TRMT1,0.0,0.0,0
ENSG00000104903.4,LYL1,0.0,0.0,0
ENSG00000008441.16,NFIX,0.0,0.0,0
ENSG00000179271.2,GADD45GIP1,0.0,0.0,0
ENSG00000179262.9,RAD23A,0.0,0.0,0
ENSG00000179218.13,CALR,0.0,0.0,0
ENSG00000179115.10,FARSA,0.0,0.0,0
ENSG00000171954.12,CYP4F22,0.0,0.00019742297,1
ENSG00000267135.2,AD000091.3,0.0,0.00039495682,1
ENSG00000225067.4,RPL23AP2,0.0,0.0,0
ENSG00000130479.10,MAP1S,0.0,0.0,0
ENSG00000105641.3,SLC5A5,0.0,0.0001580555,1
ENSG00000207166.1,SNORA68,0.0,0.0,0
ENSG00000105640.12,RPL18A,0.0,0.0,0
ENSG00000105639.18,JAK3,0.0,0.0,0
ENSG00000248099.3,INSL3,0.0,0.0,0
ENSG00000130475.14,FCHO1,0.0,0.0,0
ENSG00000268112.1,CTD-3149D2.4,0.0,0.0,0
ENSG00000130477.15,UNC13A,0.0,0.0,0
ENSG00000186529.15,CYP4F3,0.0,0.0,0
ENSG00000130309.10,COLGALT1,0.0,0.0,0
ENSG00000167483.17,FAM129C,0.0,0.0,0
ENSG00000130313.6,PGLS,0.0,0.0,0
ENSG00000269439.5,CTD-3131K8.2,0.0,0.0,0
ENSG00000130304.16,SLC27A1,0.0,0.0,0
ENSG00000141971.12,MVB12A,0.0,0.0,0
ENSG00000130303.12,BST2,0.0,0.0,0
ENSG00000007080.10,CCDC124,0.0,0.0,0
ENSG00000105643.9,ARRDC2,0.0,0.0,0
ENSG00000279172.1,CTB-52I2.7,0.0,0.0,0
ENSG00000273654.1,CTB-52I2.4,0.0,0.0,0
ENSG00000175489.9,LRRC25,0.0,0.0,0
ENSG00000130513.6,GDF15,0.0,0.0,0
ENSG00000130517.13,PGPEP1,0.0,0.0,0
ENSG00000130520.10,LSM4,0.0,0.0,0
ENSG00000241464.3,RPL39P38,0.0,0.0,0
ENSG00000130522.5,JUND,0.0,0.0,0
ENSG00000130518.16,KIAA1683,0.0,0.0,0
ENSG00000105650.21,PDE4C,0.0,0.0,0
ENSG00000105649.9,RAB3A,0.0,0.0,0
ENSG00000254858.9,MPV17L2,0.0,0.0,0
ENSG00000216490.3,IFI30,0.0,2.139986e-06,1
ENSG00000105647.16,PIK3R2,0.0,0.0,0
ENSG00000099308.10,MAST3,0.0,0.0,0
ENSG00000096996.15,IL12RB1,0.0,0.0,0
ENSG00000243455.3,RPS18P13,0.0,0.0,0
ENSG00000130300.8,PLVAP,0.0,0.0,0
ENSG00000130299.16,GTPBP3,0.0,0.0,0
ENSG00000074855.10,ANO8,0.0,0.0,0
ENSG00000105085.10,MED26,0.0,0.0,0
ENSG00000085872.14,CHERP,0.0,0.0,0
ENSG00000105072.8,C19orf44,0.0,0.0,0
ENSG00000240418.1,CTD-2013N17.1,0.0,0.0,0
ENSG00000127527.13,EPS15L1,0.0,0.0,0
ENSG00000127528.5,KLF2,0.0,0.0,0
ENSG00000072958.8,AP1M1,0.0,0.0,0
ENSG00000105058.11,FAM32A,0.0,0.0,0
ENSG00000196684.12,HSH2D,0.0,0.0,0
ENSG00000167461.11,RAB8A,0.0,0.0,0
ENSG00000279198.1,CTD-2231E14.2,0.0,0.0,0
ENSG00000167460.14,TPM4,0.0,0.0,0
ENSG00000171903.16,CYP4F11,0.0,0.0,0
ENSG00000267056.2,AC005336.4,0.0,0.0,0
ENSG00000186115.12,CYP4F2,0.0,0.00011283598,1
ENSG00000186204.14,CYP4F12,0.0,0.0,0
ENSG00000127526.14,SLC35E1,0.0,0.0,0
ENSG00000214046.8,SMIM7,0.0,0.0,0
ENSG00000130311.10,DDA1,0.0,0.0,0
ENSG00000072954.6,TMEM38A,0.0,0.0,0
ENSG00000130312.6,MRPL34,0.0,0.0,0
ENSG00000127220.5,ABHD8,0.0,0.00019432545,1
ENSG00000105393.15,BABAM1,0.0,0.0,0
ENSG00000130307.11,USHBP1,0.0,0.0,0
ENSG00000160113.5,NR2F6,0.0,0.0,0
ENSG00000099330.8,OCEL1,0.0,0.0,0
ENSG00000053501.12,USE1,0.0,0.0,0
ENSG00000269480.1,CTD-3032J10.3,0.0,0.0,0
ENSG00000268056.5,CTD-3032J10.2,0.0,0.0,0
ENSG00000099331.13,MYO9B,0.0,0.0,0
ENSG00000131351.14,HAUS8,0.0,0.0,0
ENSG00000160111.12,CPAMD8,0.0,0.0,0
ENSG00000127533.3,F2RL3,0.0,0.0,0
ENSG00000127511.9,SIN3B,0.0,0.0,0
ENSG00000188039.13,NWD1,0.0,0.0,0
ENSG00000099622.13,CIRBP,0.0,0.0,0
ENSG00000167470.12,MIDN,0.0,0.0,0
ENSG00000118046.14,STK11,0.0,0.0,0
ENSG00000284250.1,MIR6516,0.0,0.0,0
ENSG00000167900.11,TK1,0.0,0.0,0
ENSG00000108639.7,SYNGR2,0.0,0.0,0
ENSG00000167895.14,TMC8,0.0,0.0,0
ENSG00000204282.4,TNRC6C-AS1,0.0,0.0,0
ENSG00000078687.17,TNRC6C,0.0,0.0016319886,1
ENSG00000279801.1,RP11-75C10.6,0.0,0.0,0
ENSG00000184640.17,9-Sep,0.0,0.0,0
ENSG00000129657.14,SEC14L1,0.0,0.0,0
ENSG00000070526.14,ST6GALNAC1,0.0,0.0,0
ENSG00000234912.11,SNHG20,0.0,0.0012987247,2
ENSG00000167889.12,MGAT5B,0.0,0.0,0
ENSG00000092931.11,MFSD11,0.0,0.0,0
ENSG00000161547.16,SRSF2,0.0,0.0,0
ENSG00000181038.13,METTL23,0.0,2.7606022e-05,1
ENSG00000274051.1,uc_338,0.0,0.0,0
ENSG00000070495.14,JMJD6,0.0,0.0,0
ENSG00000183077.15,AFMID,0.0,0.0,0
ENSG00000089685.14,BIRC5,0.0,0.0,0
ENSG00000184557.4,SOCS3,0.0,0.0,0
ENSG00000087157.18,PGS1,0.0,0.0,0
ENSG00000275516.1,RP11-353N14.7,0.0,0.0,0
ENSG00000167291.15,TBC1D16,0.0,0.0,0
ENSG00000141582.14,CBX4,0.0,0.0,0
ENSG00000141570.10,CBX8,0.0,0.0,0
ENSG00000173894.10,CBX2,0.0,0.0,0
ENSG00000167280.16,ENGASE,0.0,0.0,0
ENSG00000173918.14,C1QTNF1,0.0,0.0,0
ENSG00000171302.16,CANT1,0.0,0.0,0
ENSG00000108679.12,LGALS3BP,0.0,0.0,0
ENSG00000178404.9,CEP295NL,0.0,0.0,0
ENSG00000267601.1,RP11-323N12.5,0.0,0.0,0
ENSG00000035862.12,TIMP2,0.0,0.0,0
ENSG00000055483.19,USP36,0.0,0.0,0
ENSG00000108669.16,CYTH1,0.0,0.0,0
ENSG00000187775.16,DNAH17,0.0,4.3018597e-05,1
ENSG00000182534.13,MXRA7,0.0,0.0,0
ENSG00000267078.1,RP11-666A8.9,0.0,0.0,0
ENSG00000259120.2,SMIM6,0.0,0.0,0
ENSG00000267801.1,RP11-552F3.9,0.0,0.0,0
ENSG00000167880.7,EVPL,0.0,0.0,0
ENSG00000250506.7,CDK3,0.0,0.00052211934,1
ENSG00000257949.6,TEN1,0.0,0.0,0
ENSG00000161533.11,ACOX1,0.0,0.0,0
ENSG00000188878.19,FBF1,0.0,0.0,0
ENSG00000204316.12,MRPL38,0.0,0.0,0
ENSG00000141569.10,TRIM65,0.0,0.0,0
ENSG00000132481.6,TRIM47,0.0,0.0,0
ENSG00000070731.10,ST6GALNAC2,0.0,0.0,0
ENSG00000132471.11,WBP2,0.0,0.0,0
ENSG00000092929.11,UNC13D,0.0,0.0,0
ENSG00000266980.1,RP11-552F3.4,0.0,0.0,0
ENSG00000132478.9,UNK,0.0,0.0,0
ENSG00000132475.10,H3F3B,0.0,0.0,0
ENSG00000108479.11,GALK1,0.0,0.00032060468,1
ENSG00000132470.13,ITGB4,0.0,0.0,0
ENSG00000167881.14,SRP68,0.0,0.0,0
ENSG00000186919.12,ZACN,0.0,0.0,0
ENSG00000182473.21,EXOC7,0.0,0.0,0
ENSG00000279382.1,RP11-449J21.3,0.0,0.0,0
ENSG00000284526.1,RP11-666A8.13,0.0,0.0,0
ENSG00000199961.1,SNORD1B,0.0,3.1599928e-05,1
ENSG00000274091.1,SNORD1C,0.0,0.0,0
ENSG00000163597.14,SNHG16,0.0,0.0007584409,1
ENSG00000214140.10,PRCD,0.0,0.0,0
ENSG00000161544.9,CYGB,0.0,0.0,0
ENSG00000129667.12,RHBDF2,0.0,0.0,0
ENSG00000175931.12,UBE2O,0.0,0.0,0
ENSG00000176170.13,SPHK1,0.0,0.0,0
ENSG00000161542.16,PRPSAP1,0.0,0.0,0
ENSG00000129646.14,QRICH2,0.0,0.0,0
ENSG00000185262.8,UBALD2,0.0,0.0,0
ENSG00000228218.1,ATF4P3,0.0,0.0,0
ENSG00000141576.14,RNF157,0.0,0.0,0
ENSG00000129654.7,FOXJ1,0.0,0.0,0
ENSG00000141519.14,CCDC40,0.0,0.0,0
ENSG00000171298.12,GAA,0.0,0.0,0
ENSG00000141543.9,EIF4A3,0.0,0.0,0
ENSG00000187531.13,SIRT7,0.0,0.0,0
ENSG00000169750.8,RAC3,0.0,0.0,0
ENSG00000169683.7,LRRC45,0.0,0.0,0
ENSG00000169689.14,CENPX,0.0,0.0,0
ENSG00000169696.15,ASPSCR1,0.0,0.0,0
ENSG00000185269.11,NOTUM,0.0,0.0,0
ENSG00000183010.16,PYCR1,0.0,0.0,0
ENSG00000264769.1,RP11-498C9.12,0.0,0.0,0
ENSG00000185813.10,PCYT2,0.0,0.0,0
ENSG00000141527.16,CARD14,0.0,0.0,0
ENSG00000141552.17,ANAPC11,0.0,0.0,0
ENSG00000183684.7,ALYREF,0.0,0.0,0
ENSG00000141522.11,ARHGDIA,0.0,0.0,0
ENSG00000262413.1,RP11-498C9.3,0.0,0.0,0
ENSG00000262831.1,RP11-498C9.2,0.0,0.0,0
ENSG00000225663.7,MCRIP1,0.0,0.0,0
ENSG00000215644.9,GCGR,0.0,0.0011157657,2
ENSG00000169738.7,DCXR,0.0,0.0,0
ENSG00000169733.11,RFNG,0.0,0.00020781365,1
ENSG00000169718.17,DUS1L,0.0,0.0,0
ENSG00000169710.8,FASN,0.0,0.0,0
ENSG00000141580.15,WDR45B,0.0,0.0,0
ENSG00000265136.1,RP13-638C3.6,0.0,0.0,0
ENSG00000141568.20,FOXK2,0.0,0.0,0
ENSG00000266236.1,NARF-IT1,0.0,0.0,0
ENSG00000141562.17,NARF,0.0,0.0,0
ENSG00000178927.17,C17orf62,0.0,0.0,0
ENSG00000169660.15,HEXDC,0.0,0.0,0
ENSG00000181396.12,OGFOD3,0.0,0.0,0
ENSG00000141574.7,SECTM1,0.0,0.0,0
ENSG00000173762.7,CD7,0.0,0.0,0
ENSG00000280407.2,RP13-516M14.8,0.0,0.0,0
ENSG00000275888.1,RP13-516M14.10,0.0,0.0,0
ENSG00000141551.14,CSNK1D,0.0,0.0,0
ENSG00000141526.16,SLC16A3,0.0,0.0,0
ENSG00000176155.18,CCDC57,0.0,0.0,0
ENSG00000183048.11,SLC25A10,0.0,0.0,0
ENSG00000262814.7,MRPL12,0.0,0.0,0
ENSG00000262049.1,RP13-1032I1.7,0.0,0.0,0
ENSG00000141577.13,CEP131,0.0,0.0,0
ENSG00000181409.11,AATK,0.0,0.0,0
ENSG00000175866.15,BAIAP2,0.0,0.0,0
ENSG00000226137.5,BAIAP2-AS1,0.0,0.0,0
ENSG00000176108.9,CHMP6,0.0,0.0,0
ENSG00000232083.3,RPL31P7,0.0,0.00030907214,1
ENSG00000141564.13,RPTOR,0.0,0.0,0
ENSG00000171246.5,NPTX1,0.0,0.0,0
ENSG00000173818.16,ENDOV,0.0,0.0,0
ENSG00000263069.5,CTD-2047H16.4,0.0,0.0,0
ENSG00000280248.1,CTD-2047H16.3,0.0,0.0,0
ENSG00000276863.1,CTD-2047H16.5,0.0,0.0,0
ENSG00000173821.19,RNF213,0.0,0.0,0
ENSG00000181045.14,SLC26A11,0.0,0.0,0
ENSG00000181523.12,SGSH,0.0,0.0,0
ENSG00000262580.5,RP11-334C17.5,0.0,0.0,0
ENSG00000207736.1,MIR657,0.0,0.00012336046,1
ENSG00000262115.1,RP11-455O6.2,0.0,0.0,0
ENSG00000185359.12,HGS,0.0,0.0,0
ENSG00000167302.10,TEPSIN,0.0,0.0,0
ENSG00000214087.8,ARL16,0.0,0.0,0
ENSG00000185298.12,CCDC137,0.0,0.0,0
ENSG00000204237.4,OXLD1,0.0,0.0,0
ENSG00000185527.11,PDE6G,0.0,0.0,0
ENSG00000182446.13,NPLOC4,0.0,0.0,0
ENSG00000185504.16,FAAP100,0.0,0.0,0
ENSG00000186765.11,FSCN2,0.0,0.0,0
ENSG00000184009.9,ACTG1,0.0,0.0,0
ENSG00000263271.1,RP11-1055B8.8,0.0,0.0,0
ENSG00000266074.8,BAHCC1,0.0,0.0,0
ENSG00000185168.5,LINC00482,0.0,0.0,0
ENSG00000276101.1,RP11-455O6.8,0.0,0.0,0
ENSG00000157637.12,SLC38A10,0.0,0.0,0
ENSG00000224877.3,NDUFAF8,0.0,0.0,0
ENSG00000260005.6,AC027601.1,0.0,0.0,0
ENSG00000161526.14,SAP30BP,0.0,0.00073645724,1
ENSG00000108469.14,RECQL5,0.0,0.0,0
ENSG00000064932.15,SBNO2,0.0,0.0,0
ENSG00000256525.6,POLG2,0.0,0.00038134487,1
ENSG00000265298.1,RP13-104F24.3,0.0,0.0,0
ENSG00000266820.1,KPNA2P3,0.0,0.0,0
ENSG00000270714.1,MINOS1P2,0.0,0.0,0
ENSG00000108854.15,SMURF2,0.0,0.0,0
ENSG00000258890.6,CEP95,0.0,0.00035510672,1
ENSG00000108654.13,DDX5,0.0,0.0,0
ENSG00000256826.1,ATP5J2P4,0.0,0.0,0
ENSG00000271605.5,MILR1,0.0,0.0,0
ENSG00000224383.7,PRR29,0.0,0.0,0
ENSG00000261371.5,PECAM1,0.0,0.0,0
ENSG00000136478.7,TEX2,0.0,8.934425e-05,1
ENSG00000277887.1,SNORA50C,0.0,0.0,0
ENSG00000281311.1,SNORA50,0.0,0.0,0
ENSG00000199753.1,SNORD104,0.0,0.0,0
ENSG00000266402.3,SNHG25,0.0,0.0,0
ENSG00000178607.15,ERN1,0.0,0.0,0
ENSG00000263647.1,BPTFP1,0.0,0.0,0
ENSG00000214176.9,PLEKHM1P1,0.0,0.0,0
ENSG00000176809.10,LRRC37A3,0.0,0.0,0
ENSG00000264057.1,RP11-583F2.1,0.0,0.0,0
ENSG00000197170.9,PSMD12,0.0,0.001349328,1
ENSG00000207410.1,SNORA8,0.0,0.0,0
ENSG00000213180.4,RPL36AP48,0.0,0.0,0
ENSG00000198265.11,HELZ,0.0,0.0,0
ENSG00000075461.5,CACNG4,0.0,0.0,0
ENSG00000154229.11,PRKCA,0.0,0.0,0
ENSG00000091583.10,APOH,0.0,0.0,0
ENSG00000270870.1,GS1-531I17.2,0.0,0.0,0
ENSG00000154240.16,CEP112,0.0,0.0,0
ENSG00000168646.12,AXIN2,0.0,0.0,0
ENSG00000108370.16,RGS9,0.0,0.0,0
ENSG00000120063.9,GNA13,0.0,0.0,0
ENSG00000214174.8,AMZ2P1,0.0,0.0,0
ENSG00000232457.4,SLC16A6P1,0.0,0.0,0
ENSG00000272346.2,RP11-927P21.11,0.0,0.0,0
ENSG00000108622.10,ICAM2,0.0,0.0,0
ENSG00000007314.12,SCN4A,0.0,1.8687777e-05,1
ENSG00000266714.6,MYO15B,0.0,0.0,0
ENSG00000108506.11,INTS2,0.0,0.0,0
ENSG00000265702.1,RP11-156L14.1,0.0,0.0,0
ENSG00000279713.1,CTD-3035K23.3,0.0,0.0,0
ENSG00000011028.13,MRC2,0.0,0.0,0
ENSG00000239246.3,RP11-464D20.2,0.0,0.0,0
ENSG00000146872.17,TLK2,0.0,0.0,0
ENSG00000087995.15,METTL2A,0.0,0.0,0
ENSG00000108510.9,MED13,0.0,0.0,0
ENSG00000136492.8,BRIP1,0.0,0.0,0
ENSG00000007312.12,CD79B,0.0,0.0,0
ENSG00000253506.2,NACA2,0.0,0.0,0
ENSG00000121075.9,TBX4,0.0,0.0,0
ENSG00000187013.4,C17orf82,0.0,0.0,0
ENSG00000121068.13,TBX2,0.0,0.0,0
ENSG00000227694.1,RPL23AP74,0.0,0.0,0
ENSG00000267449.1,RP11-264B14.2,0.0,0.0,0
ENSG00000267207.1,RP11-264B14.1,0.0,0.0,0
ENSG00000173838.11,10-Mar,0.0,0.0,0
ENSG00000170921.15,TANC2,0.0,0.0,0
ENSG00000233635.2,AC037445.1,0.0,0.0,0
